title;url;text;date;tags
Rencana Menkes Bikin 'BPJS Orang Kaya' Agar Tak Bebani Negara;https://health.detik.com/berita-detikhealth/d-6421397/rencana-menkes-bikin-bpjs-orang-kaya-agar-tak-bebani-negara;"Jakarta-Menteri Kesehatan RI Budi Gunadi Sadikin mengatakan pemerintah bersama pihak asuransi swasta tengah menggodok rencana kombinasi pembayaran perawatan kesehatan masyarakat yang dilakukan BPJS Kesehatan dan pihak swasta.""Kerja sama dengan asuransi swasta mengkombinasikan pembayaran BPJS Kesehatan. Jadi tidak semua ditanggung BPJS khususnya untuk masyarakat berpenghasilan tinggi atau masyarakat mampu, sehingga BPJS bisa kita prioritaskan ke masyarakat tidak mampu,"" kata Budi dalam rapat kerja dengan Komisi IX DPR RI, Selasa (22/11/2022).Dalam kesempatan tersebut, Budi juga menyinggung beberapa orang yang termasuk mampu dalam segi finansial membebani BPJS Kesehatan. Ia juga curiga banyak konglomerat yang menggunakan layanan BPJS Kesehatan untuk berobat.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTBudi juga meminta pihak dewan BPJS Kesehatan memeriksa dengan terperinci terkait pengguna terbesar BPJS. Jika mereka termasuk kelompok yang mampu secara finansial, pembiayaan kesehatan dialihakan ke asuransi swasta.Rencana tersebut, kata Budi, sudah berjalan dalam bentuk pembayaran selisih biaya akomodasi. Selanjutnya pemerintah akan segera menerbitkan aturan pembayaran selisih medis.""Kita ingin memastikan ke depannya agar layanan BPJS atau JKN ini sustainable, integrasi dengan asuransi swasta harus terjadi sehingga pemerintah akan konsentrasi melayani masyarakat yang memang tidak mampu,"" bebernya.(kna/up)";Rabu, 23 Nov 2022 09:47 WIB;asuransi, bpjs, asuransi kesehatan, bpjs kesehatan
Iuran BPJS Kesehatan Tidak Alami Kenaikan Sampai 2024;https://health.detik.com/detiktv/d-6421064/iuran-bpjs-kesehatan-tidak-alami-kenaikan-sampai-2024;Jakarta-Menkes Budi Gunadi Sadikin meminta iuranBPJS Kesehatantidak mengalami kenaikan hingga tahun 2024.Budi juga menyinggung terkait penghapusan kelas BPJS Kesehatan.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT(/);Selasa, 22 Nov 2022 23:01 WIB;budi sadikin, menkes, bpjs, bpjs kesehatan
Kelas BPJS Kesehatan Mau Dihapus, Begini Kata RS;https://health.detik.com/berita-detikhealth/d-6420926/kelas-bpjs-kesehatan-mau-dihapus-begini-kata-rs;"Jakarta-Pemerintah akan mulai menghapuskan kelas BPJS Kesehatan dan menggantinya dengan Kelas Rawat Inap Standar (KRIS) Jaminan Kesehatan Nasional (JKN). Penerapan KRIS ini akan dilakukan secara bertahap, sementara kelas BPJS Kesehatan berencana dihapuskan total di 2025.Terkait hal tersebut, Sekertaris Umum Perhimpunan Rumah Sakit Seluruh Indonesia (Persi) Tri Hesty Widyastoeti mengungkapkan, mayoritas rumah sakit di Indonesia setuju dengan penerapan KRIS. Hal tersebut berdasarkan angket yang telah diajukan terhadap 3.172 rumah sakit.Dari angkat yang diajukan itu, Tri menjelaskan, 91 persen RS sangat setuju dan setuju terhadap keharusan implementasi KRIS. Tapi, dia menekankan, 79 persen masih meminta implementasi terhadap 12 kriteria yang ditetapkan dalam KRIS adalah pada Desember 2024.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Alhamdulillah 91 persen sangat dan setuju terhadap keharusan implementasi KRIS, kemudian 79 sangat dan setuju terhadap implementasi 12 kriteria pada Desember 2024, ada juga yang meminta diundur lagi,"" ujar Tri dalam rapat dengar pendapat bersama Komisi IX DPR RI, Selasa (22/11/2022).Klasifikasi RS yang turut serta dalam angkat ini kata Tri mencakup mulai dari RS vertikal pemerintah pusat, RS perguruang tinggi negeri, RS BUMN, RSUD Provinsi, RSUD Kabupaten/Kota, RS Swasta, hingga RS TNI/Polri. Dengan kelas juga tercakup mulai dari A, B, C, D, maupun yang tanpa kelas.Next:Daftar RS yang menerapkan KRISHalaman12SelanjutnyaSimak Video """"[Gambas:Video 20detik]
Uji coba KRIS akan diperluas ke RS Pemerintah maupun swasta. Berikut adalah 10 RS yang akan direncanakan untuk uji coba KRIS pada Desember mendatang:RSUP Sardjito SlemanRSUD Siedarsi PontianakRSUD SidoarjoRSUD Sultan Syarif M. Alkadri PontianakRS Santosa Kopo BandungRS Santosa Central BandungRS Awal Bros BatamRS Al Islam BandungRS Ananda BabelanRS Edelweis BandungADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTHalaman12Tampilkan SemuaSimak Video """"[Gambas:Video 20detik](kna/vyp)";Rabu, 23 Nov 2022 07:31 WIB;bpjs, kelas rawat inap standar, rumah sakit, bpjs kesehatan
Pemerintah Tak Naikkan Iuran BPJS Kesehatan Sampai 2024!;https://health.detik.com/berita-detikhealth/d-6420635/pemerintah-tak-naikkan-iuran-bpjs-kesehatan-sampai-2024;"Jakarta-Menteri Kesehatan RI Budi Gunadi Sadikin meminta iuran BPJS Kesehatan tidak mengalami kenaikan hingga 2024. Ia mengungkap arahan tersebut disampaikan langsung oleh Presiden Jokowi.""Bapak Presiden yang meminta kalau bisa jangan naik sampai 2024,"" katanya dalam rapat dengar pendapat bersama Komisi IX DPR RI, Selasa (22/11/2022).Dalam kesempatan tersebut Budi juga menyinggung terkait penghapusan kelas BPJS Kesehatan. Saat ini pemerintah telah melakukan integrasi Kelas Rawat Inap Standar (KRIS) yang diujicobakan di beberapa rumah sakit.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTKe depannya kelas 1,2 dan 3 BPJS Kesehatan akan dihapus kemudian diganti dengan Kelas Rawat Inap Standar (KRIS) jaminan kesehatan nasional.""Saya pelajari kalau BPJS mau dibikin sustainable kelasnya harus standar dan satu, kita melayani seluruh masyarakat Indonesia menggunakan konsep universal health coverage itu standarnya satu,"" ucapnya.""Untuk nasabah-nasabah kaya, dia seharusnya bisa menambah dengan kombinasikan iuran jaminan asuransi BPJS dengan swasta, di mana yang bersangkutan harus bayar sendiri,"" pungkas Budi.Simak Video 'Minta Tak Diskriminasi, BPJS Kesehatan Beberkan Inovasi Pelayanan Baru':[Gambas:Video 20detik](kna/up)";Selasa, 22 Nov 2022 18:45 WIB;menkes, bpjs, iuran bpjs kesehatan, bpjs kesehatan
Hore! Skrining 14 Penyakit Ini Bakal Ditanggung BPJS Kesehatan;https://health.detik.com/berita-detikhealth/d-6420297/hore-skrining-14-penyakit-ini-bakal-ditanggung-bpjs-kesehatan;"Jakarta-Menteri Kesehatan RI Budi Gunadi Sadikin mengatakan pihaknya akan merevisi aturan Kebutuhan Dasar Kesehatan (KDK). Aturan ini salah satunya memuat layanan yang ditanggung BPJS Kesehatan.""Ada aktivitas seperti imunisasi, aktivitas layanan antenal care (layanan ibu hamil), skrining 14 penyakit (dengan risiko) kematian tertinggi yang nantinya akan kita masukkan sebagai Kebutuhan Dasar Kesehatan yang nanti akan dicover oleh JKN,"" ujar Menkes dalam Rapat Kerja (Raker) bersama Komisi IX Dewan Perwakilan Rakyat (DPR) RI, Senayan, Jakarta Pusat, Selasa (22/11/2022).Tujuan revisi aturan ini, di antaranya memberikan fokus terhadap intervensi yang sifatnya promotif dan preventifADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Jadi kita akan mendorong juga semua sistem, termasuk pembayaran kesehatan untuk mendukung kegiatan yang sifatnya promotif dan preventif,"" ujarBudi mengatakan akan ada beberapa layanan KDK yang akan ditanggung oleh JKN. Layanan-layanan tersebut yakni imunisasi, antenal care (layanan ibu hamil) dan pemeriksaan 14 penyakit dengan risiko kematian yang tinggi.14 penyakit tersebut di antaranya:Hipertiroid konginetal (bawaan lahir)Thalassemia (kelainan darah)Anemia (kekurangan darah)Kanker anakStrokeSerangan jantungHipertensi (tekanan darah tinggi)Tuberkulosis (TBC)Kanker paru-paruHepatitisDiabetes (kencing manis)Kanker payudaraKanker serviks (leher rahim)Kanker usus(kna/kna)";Selasa, 22 Nov 2022 16:46 WIB;skrining bpjs, penyakit, bpjs, bpjs kesehatan
Menkes Singgung Banyak Konglomerat Berobat Pakai BPJS Kesehatan;https://health.detik.com/berita-detikhealth/d-6421245/menkes-singgung-banyak-konglomerat-berobat-pakai-bpjs-kesehatan;"Jakarta-Menteri Kesehatan Budi Gunadi Sadikin menyinggung beberapa orang yang termasuk mampu secara finansial membebani BPJS Kesehatan dengan biaya yang cukup tinggi.Ia juga meminta pihak dewan BPJS untuk memeriksa pengguna terbesar BPJS. Apabila mereka termasuk kelompok yang mampu secara finansial, pembiayaan kesehatan akan dialihkan ke asuransi swasta.""Saya juga dengar sering sekali orang yang dibayarin besar itu banyaknya, ya mohon maaf ya, orang-orang yang kadang konglomerat juga,"" ucap Budi dalam rapat dengar pendapat dengan Komisi IX DPR RI, Selasa (22/11/2022).ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTBudi menjelaskan, ketidaktepatan sasaran layanan BPJS Kesehatan itulah yang menyebabkan keuangan BPJS Kesehatan sempat defisit.Karenanya, pemerintah membuat program integrasi asuransi swasta dengan BPJS Kesehatan yang bisa digunakan oleh orang kaya.""Untuk nasabah-nasabah yang kaya dia seharusnya bisa menambah dengan mengkombinasikan urusan jaminan sosial BPJS dengan yang swasta dan yang bersangkutan harus membayar sendiri,"" bebernya.""Sedangkan yang miskin itu yang dibayarkan pemerintah on top, dari yang mendasar,"" pungkasnya.(suc/vyp)";Rabu, 23 Nov 2022 07:15 WIB;bpjs, asuransi swasta, bpjs kesehatan, konglomerat, menkes budi gunadi sadikin
Siap-siap, Kelas BPJS Kesehatan Akan Dihapus Secara Bertahap;https://health.detik.com/berita-detikhealth/d-6420915/siap-siap-kelas-bpjs-kesehatan-akan-dihapus-secara-bertahap;"Jakarta-Kelas BPJS yang saat ini berlaku kelas 1, 2, 3 yang akan dihapus pada 2025. Sebagai gantinya, pemerintah bersama Badan Penyelenggara Jaminan Kesehatan (BPJS) Kesehatan akan menerapkan Kelas Rawat Inap Standar (KRIS).""Kalau KRIS penerapannya bertahap 2023 mulai hanya 25% saja, tahun 2024 50%, dan 2025 100% akan siap. Jadi dilakukan bertahap,"" kata Menteri Kesehatan Budi Gunadi Sadikin saat rapat kerja (Raker) dengan Komisi IX Dewan Perwakilan Rakyat RI, Selasa (22/11/2022).Direktur Utama Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan Ali Ghufron Mukti mengatakan hal yang sejalan dengan Menkes. Menurutnya, saat ini KRIS belum diterapkan. Ia mengatakan perlu kesiapan baik dari masyarakat maupun RS untuk mempertimbangkan penerapan KRIS.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Tentu diprioritaskan nanti FKRTL (Fasilitas Kesehatan Rujukan Tingkat Lanjut) atau rumah sakit rujukan yang memenuhi 12 kriteria itu,"" ujar Ali.Adapun kriteria rumah sakit yang dimaksud antara lain:Bahan bangunan di rumah sakit tidak memiliki porositas yang tinggiVentilasi udara baikPencahayaan ruangan baikKelengkapan tempat tidurDapat mempertahankan dengan stabil suhu ruangan 20-26 derajat celciusRuangan terbagi jenis kelamin, usia, jenis penyakitKepadatan ruang rawat dan kualitas tempat tidurTirai atau partisi rel dibenamkan atau menempel plafon dan bahan tidak berporiTersedia kamar mandi di dalam ruangan inapKamar mandi sesuai standar aksesibilitasOutlet oksigen.Pelaksanaan KRIS saat ini baru uji coba terhadap empat RS vertikal milik Pemerintah kelas B dan C. Rencananya, uji coba akan diperluas menjadi 10 RS dengan rincian RS milik Kemenkes, swasta, dan daerah.Seharusnya, uji coba dilakukan pada Desember 2022 mendatang. Namun rencana itu harus ditunda sesuai dengan kesepakatan Raker dengan Komisi IX.""Uji coba ini kan yang lead Kementerian Kesehatan, BPJS hanya mendukung,"" kata Ali.Ali menuturkan, untuk jumlah RS yang akan melakukan uji coba masih akan ditinjau kembali. Ia mengatakan kemungkinan bertambah atau berkurangnya jumlah RS yang akan melakukan uji coba tersebut.""Nanti yang pas berapa (jumlah RS yang akan melakukan uji coba) kan masih dalam proses terus untuk perbaikan,"" pungkas Ali.(Hana Nushratu Uzma/kna)";Rabu, 23 Nov 2022 05:30 WIB;bpjs, kelas rawat inap standar, bpjs kesehatan, menkes, rumah sakit
Daftar 8 Penyakit yang Kuras Isi Dompet BPJS Kesehatan, Setahun Habis Rp 20 T;https://health.detik.com/berita-detikhealth/d-6426819/daftar-8-penyakit-yang-kuras-isi-dompet-bpjs-kesehatan-setahun-habis-rp-20-t;Jakarta-Tahukah kamu? Tingkat kesehatan di Indonesia yang masih rendah menyebabkan anggaran dana BPJS Kesehatan kian membengkak setiap tahunnya. Berikut ini daftar 8 penyakit yang kuras isi dompet BPJS Kesehatan dan tentunya penting untuk diketahui.BPJS Kesehatan merupakan lembaga penjamin dari pemerintah yang bertujuan memenuhi dan melindungi hak-hak dasar kesehatan masyarakat melalui program JKN-KIS. Tugas utama dari lembaga ini adalah mengumpulkan iuran dari peserta dan mengatur Dana Jaminan Sosial (DJS) untuk kepentingan biaya pengobatan.Dari banyaknya jenis penyakit yang ditanggung BPJS, diketahui penyakit katastropik mengeluarkan dana yang paling tinggi. Lembaga tersebut setidaknya membayarkan 19,9 juta kasus katastropik dengan biaya sebesar Rp 20 triliun atau 25 persen dari total anggaran JKN-KIS pada 2020. Angka tersebut menunjukan kenaikan sebesar 25-31 persen sejak 2014.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTDikutip dari laman resmi BPJS Kesehatan, penyakit katastropik merupakan penyakit yang membutuhkan pengobatan medis jangka panjang dan biaya tinggi. Jenis penyakit tersebut dapat dipicu oleh berbagai faktor, misalnya ketahanan metabolisme tubuh, pola hidup buruk, dan lingkungan yang tidak sehat. Lantas, penyakit apa sajakah yang termasuk ke dalam jenis ini dan membuat anggaran JKN-KIS 'membludak'?Daftar 8 Penyakit yang Kuras Isi Dompet BPJS Kesehatan1. Penyakit JantungDi urutan pertama adalah penyakit jantung dengan proporsi anggaran sebesar 49 persen atau sekitar Rp 9,8 triliun untuk 12,9 juta kasus. Penyakit memang jadi pemicu kematian tertinggi di Indonesia dengan faktor risiko yang beragam, misalnya hipertensi, obesitas, dan diabetes.2. KankerGlobocan 2020 menyebut pengidap kanker di Indonesia di tahun itu mencapai 396.914 orang dengan kasus terbanyak adalah kanker serviks sebesar 65.858 orang. Disusul kanker serviks sebanyak 36.633 orang dan kanker paru-paru 34.783 orang. Tak heran penyakit ini memakan 18 persen dari total anggaran atau berkisar Rp 3,5 triliun untuk total 2,5 juta kasus.3. StrokeStroke terjadi karena pembuluh darah di otak pecah akibat penyumbatan. Golongan penyakit kardiovaskular ini menghabiskan biaya 13 persen atau Rp 2,5 triliun untuk 2 juta kasus.4. Gagal GinjalPengonsumsian obat-obatan dalam jangka panjang tanpa disertai minum air putih yang cukup dapat menyebabkan infeksi gagal ginjal berulang hingga gagal ginjal. Karena kurangnya kesadaran masyarakat akan hal tersebut, penyakit ginjal jadi penyakit yang cukup mengkhawatirkan di Indonesia. Gagal ginjal memakan proporsi biaya JKN-KIS sebesar 11 persen atau Rp 2,2 triliun untuk 1,7 juta kasus.5. ThalasemiaThalasemia merupakan kelainan darah yang bersifat genetik atau turun-menurun karena tubuh tidak memiliki kadar hemoglobin yang cukup. Berdasarkan data, penyakit ini menghabiskan anggaran sebesar Rp 581,8 miliar untuk 258.347 kasus.6. HemofiliaSelain thalasemia, penyakit genetik lain yang memakan dana yang tidak sedikit adalah hemofilia atau gangguan pembekuan darah. Dengan kasus sebesar 83.026, penyakit ini mengeruk dana hingga Rp 491,1 miliar.7. LeukimiaKanker darah menelan Rp 400,8 miliar untuk 140.484 kasus. Tidak seperti jenis kanker lainnya, leukimia bisa disebabkan oleh kelainan sumsum tulang belakang, jumlah darah merah yang tidak stabil, dan gangguan pada sistem limfatik.Meski ahli medis belum mengetahui secara pasti apa penyebabnya, ada faktor risiko lain pemicu kelainan darah ini, misalnya kelompok etnis tertentu, paparan zat kimia berbahaya, dan penggunaan obat-obatan khusus.8. Cirrhosis HepatisMungkin kebanyakan orang terdengar asing dengan penyakit ini. Cirrhosis hepatis adalah pembentukan jaringan parut ketika hati (liver) terluka karena pengonsumsian alkohol berlebih atau infeksi virus hepatitis. Penyakit dengan jumlah kasus 178.400 ini menghabiskan anggaran sekitar Rp 291,7 miliar.Daftar 8 penyakit yang kuras isi dompet BPJS Kesehatan di atas diharapkan bisa menjadi perhatian masyarakat untuk lebih peduli pada kesehatan tubuh dengan menerapkan pola hidup sehat dan hindari penggunaan bahan adiktif berbahaya, seperti rokok dan alkohol. Selain itu, pemerintah juga sekiranya bertanggung jawab dalam promosi pencegahan kepada masyarakat guna mengedukasi bahayanya penyakit katastropik.(up/up);Jumat, 25 Nov 2022 18:43 WIB;djsn, bpjs, penyakit yang bikin tekor bpjs kesehatan, bpjs kesehatan
Menkes Singgung Konglomerat Dibayarin BPJS, Diminta Pakai Asuransi Swasta;https://health.detik.com/berita-detikhealth/d-6420725/menkes-singgung-konglomerat-dibayarin-bpjs-diminta-pakai-asuransi-swasta;"Jakarta-Menteri Kesehatan Budi Gunadi Sadikin menyinggung beberapa orang yang termasuk mampu dalam segi finansial membebani BPJS Kesehatan dengan biaya kesehatan yang cukup tinggi.""Saya juga dengar sering sekali orang yang dibayarin besar itu banyaknya, ya mohon maaf ya, orang-orang yang kadang konglomerat juga,"" ucap Budi dalam rapat dengar pendapat dengan Komisi IX DPR RI, Selasa (22/11/2022)Budi juga meminta pihak dewan BPJS Kesehatan memeriksa dengan terperinci terkait pengguna terbesar BPJS. Jika mereka termasuk kelompok yang mampu secara finansial, pembiayaan kesehatan dialihakan ke asuransi swasta.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTKe depannya hal ini dilakukan demi memastikan BPJS tidak mengalami kelebihan pembayaran dan defisit dalam jangka panjang.Ia juga mengatakan pihaknya bersama BPJS Kesehatan akan melakukan proses integrasi dengan asuransi swasta untuk menambah cakupan peserta JKN.""Untuk nasabah-nasabah yang kaya dia seharusnya bisa menambah dengan mengkombinasikan irusan jaminan sosial BPJS dengan yang swasta dan yang bersangkutan harus membayar sendiri,"" bebernya.""Sedangkan yang miskin itu yang dibayarkan pemerintah on top, dari yang mendasar,"" pungkasnya.(kna/up)";Selasa, 22 Nov 2022 19:30 WIB;bpjs, asuransi kesehatan, asuransi swasta, asuransi, bpjs kesehatan, menkes
BPJS Kesehatan Minta RS Utamakan Penggunaan Alkes Produksi Lokal;https://health.detik.com/berita-detikhealth/d-6476068/bpjs-kesehatan-minta-rs-utamakan-penggunaan-alkes-produksi-lokal;"Jakarta-Direktur Utama BPJS Kesehatan, Ghufron Mukti menekankan pentingnya peningkatan mutu fasilitas kesehatan, seiring dengan tumbuhnya angka kepesertaan dan pemanfaatan program JKN. Selain melalui akreditasi dan penilaian kelayakan, pihaknya juga mendorong mitra rumah sakit agar memprioritaskan penggunaan alat kesehatan dan obat-obatan produksi lokal yang terstandar baik.Hal tersebut diungkapkannya dalam acara Penandatanganan Komitmen terhadap Peningkatan Produk dalam Negeri oleh Asosiasi Rumah Sakit, Kamis (22/12). Penandatanganan komitmen yang diinisiasi oleh Kantor Staf Presiden (KSP) tersebut dilakukan oleh Perhimpunan Rumah Sakit Seluruh Indonesia (PERSI), Asosiasi Rumah Sakit Daerah Seluruh Indonesia (ARSADA), dan Asosiasi Rumah Sakit Swasta Seluruh Indonesia (ARSSI).Selain untuk mendorong mutu fasilitas kesehatan, kolaborasi melalui komitmen bersama tersebut juga merupakan wujud implementasi Instruksi Presiden Nomor 2 Tahun 2022 tentang Percepatan Peningkatan Penggunaan Produk Dalam Negeri dan Produk Usaha Mikro, Usaha Kecil, dan Koperasi Dalam Rangka Menyukseskan Gerakan Nasional Bangga Buatan Indonesia pada Pelaksanaan Pengadaan Barang/Jasa Pemerintah. Lewat Inpres tersebut, Presiden Joko Widodo (Jokowi) memberi arahan untuk menyukseskan Gerakan Nasional Bangga Buatan Indonesia dengan mempercepat peningkatan penggunaan produk dalam negeri, khususnya untuk alat kesehatan (alkes) dan obat-obatan.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""BPJS Kesehatan sangat mendukung KSP, Kementerian Kesehatan, dan seluruh asosiasi rumah sakit yang telah berkomitmen melaksanakan Inpres ini. Oleh karena itu, bersama Kementerian Kesehatan, PERSI, ARSADA, dan ARSSI, kami akan memastikan komitmen ini ditindaklanjuti oleh masing-masing rumah sakit yang bekerja sama dengan BPJS Kesehatan di seluruh Indonesia. Diprioritaskannya penggunaan produk dalam negeri diharapkan bisa membangkitkan ekonomi secara nasional. Apalagi, rata-rata 80% pasien rumah sakit adalah pasien JKN,"" kata Ghufron dalam keterangan tertulis, Kamis (22/12/2022).Selain itu, ia juga meminta dukungan Kementerian Kesehatan untuk melancarkan realisasi di lapangan. Terutama dalam hal perumusan rekomendasi kebijakan pembangunan kesehatan, serta pengelolaan fasilitas kesehatan.Sementara itu, Kepala Staf Kepresidenan Moeldoko menjelaskan Presiden RI menginstruksikan penggunaan produk-produk dalam negeri perlu ditingkatkan. Menurutnya saat ini 63% dari total rumah sakit yang ada di Indonesia merupakan rumah sakit swasta. Karena itu, BPJS perlu menambahkan klausul kerja sama dengan rumah sakit terkait upaya meningkatkan penggunaan produk dalam negeri.""Semuanya sepakat berkomitmen membeli produk dalam negeri semaksimal mungkin. Namun ada catatan, yang pertama kapasitas produksi perlu ditingkatkan agar bisa memenuhi kebutuhan. Kedua, kualitas produk harus terjaga dengan baik. Ketiga, harganya bersaing. Itu tiga hal yang jadi permintaan pelaku rumah sakit di seluruh Indonesia,"" katanya.Di sisi lain, Wakil Menteri Kesehatan, Dante Saksono Harbuwono mengatakan mendukung penuh kegiatan yang diinisiasi KSP. Ia optimistis langkah tersebut dapat meningkatkan penggunaan produk dalam negeri, sekaligus membuka peluang industri dalam negeri untuk bersaing di masa mendatang.Sementara, Asosiasi Rumah Sakit yang diwakili Ketua Umum PERSI Pusat, dr. Bambang Wibowo menuturkan pihaknya akan mengajak seluruh anggota PERSI dalam memenuhi Inpres Nomor 2 Tahun 2022. Selain itu, ia berharap ketersediaan dan mutu produksi barang bisa terjaga, serta memiliki harga yang kompetitif.(akn/ega)";Kamis, 22 Des 2022 19:01 WIB;alkes lokal, bpjs kesehatan
BPJS Beri Penjelasan Biaya Operasi Perdarahan Otak Indra Bekti Tak Dicover;https://health.detik.com/berita-detikhealth/d-6502763/bpjs-beri-penjelasan-biaya-operasi-perdarahan-otak-indra-bekti-tak-dicover;"Jakarta-Pihak BPJS Kesehatan menyebut Indra Bekti memang terdaftar sebagai peserta JKN dan berstatus aktif. Namun ada hal yang membuat operasi perdarahan otaknya tidak ditanggung BPJS Kesehatan.""Kondisinya memang mendadak. Jadi yang saya tahu itu beliau lagi siaran di salah satu radio, tiba-tiba sakit dan memang biasanya dikirimkan ke layanan rumah sakit terdekat. Karena kebetulan RS Abdi Waluyo belum bekerjasama dengan BPJS Kesehatan, sehingga memang statusnya bukan pasien JKN,"" jelas Kepala Cabang BPJS Kesehatan Herman Dinata ditemui di kawasan Salemba, Jakarta Pusat.Sebagai peserta JKN, Indra Bekti memiliki hak untuk mendapat bantuan biaya operasi perdarahan otak yang ditanggung BPJS Kesehatan. Namun karena rumah sakit saat ini belum menjadi RS rujukan BPJS, maka biaya tidak ditanggung.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTNamun Herma mengatakan apabila nanti setelah kondisi Indra Bekti stabil dan butuh perawatan lanjutan, bisa memakai JKN dengan memilih rumah sakit yang sudah bekerja sama.ami banyak menawarkan alternatif solusi supaya nanti kalau sewaktu-waktu kondisinya sudah stabil masih membutuhkan pelayanan lanjutan, baik itu rawat inap atau rawat jalan saat kontrol, itu bisa memakai JKN,"" tuturnya.Operasi Perdarahan Otak Ditanggung BPJSJika terdaftar sebagai peserta kartu BPJS, menurut Peraturan Menteri Kesehatan No.52 Tahun 2016 tentang Standar Tarif Pelayanan Kesehatan Dalam Penyelenggaraan Program Jaminan Kesehatan, operasi pecah pembuluh darah atau perdarahan otak ditanggung pemerintah.Adapun syarat dan ketentuan untuk menerima layanan operasi perdarahan otak yaitu memiliki kartu aktif BPJS Kesehatan. Menurut aturan tersebut, pasien akan mendapat fasilitas rawat inap pada rumah sakit rujukan dengan tiga kelas dengan tarif berbeda tergantung kelas.(kna/kna)";Sabtu, 07 Jan 2023 07:48 WIB;indra bekti, indra bekti alami pendarahan otak, perdarahan otak, perdarahan otak ditanggung bpjs, bpjs kesehatan
Biaya RS Indra Bekti yang Tak Sepenuhnya Ditanggung BPJS dan Asuransi;https://health.detik.com/berita-detikhealth/d-6502885/biaya-rs-indra-bekti-yang-tak-sepenuhnya-ditanggung-bpjs-dan-asuransi;"Jakarta-Sepekan ini diramaikan oleh kabar biaya rumah sakit Indra Bekti yang membengkak usai menjalani operasi perdarahan otak. Besaran tagihan rumah sakit disebut-sebut mencapai miliaran sampai sang istri membuka donasi karena biayanya tidak ditanggung baik BPJS atau asuransi kesehatan.Disebutkan, meski asuransi Indra Bekti bisa dipakai, namun tak semua perawatan bisa dibiayai. Klaim asuransi tidak menutupi semua pembiayaan Indra Bekti selama dirawat.""Saat ini kami memang ada asuransi, tapi memang tidak full karena ada satu dua alasan yang memang pihak asuransi dan pihak kami yang mengetahuinya,"" kata Riri, perwakilan manajemen rumah sakit RS Abdi Waluyo saat ditemui di Menteng, Jakarta Pusat.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTAdapun alasan operasi perdarahan otak tidak dicover BPJS Kesehatan karena RS Abdi Waluyo, tempat Indra Bekti menjalani perawatan, belum bekerja sama dengan BPJS.Sebagai peserta JKN, Indra Bekti memiliki hak untuk mendapat bantuan biaya operasi perdarahan otak yang ditanggung BPJS Kesehatan. Namun karena rumah sakit saat ini belum menjadi RS rujukan BPJS, maka biaya tidak ditanggung.""Kondisinya memang mendadak. Jadi yang saya tahu itu beliau lagi siaran di salah satu radio, tiba-tiba sakit dan memang biasanya dikirimkan ke layanan rumah sakit terdekat. Karena kebetulan RS Abdi Waluyo belum bekerjasama dengan BPJS Kesehatan, sehingga memang statusnya bukan pasien JKN,"" jelas Kepala Cabang BPJS Kesehatan Herman Dinata.Next: cermat sebelum memilih asuransiHalaman12SelanjutnyaSimak Video """"[Gambas:Video 20detik]
Biaya operasi tentunya sangat bervariasi. Namun semakin tinggi kompleksitas penyakit maka semakin mahal biayanya.Ada beberapa hal yang harus dicermati saat memilih asuransi kesehatan. Sebelum memilih asuransi, penting untuk mempelajari kebutuhan kita dan keluarga sebelum menyesuaikan besaran premi.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Pelajari detail benefit (coverage dan pengecualian) yang akan diambil dan pastikan mendapatkan penjelasan yang utuh dari agent atau marketing asuransi,"" kata ahli asuransi kesehatan dr Fransisca Werry dari Rey.id saat dihubungi detikcom, Rabu (3/1/2023).Halaman12Tampilkan SemuaSimak Video """"[Gambas:Video 20detik](kna/kna)";Sabtu, 07 Jan 2023 09:40 WIB;indra bekti, perdarahan otak, asuransi, perdarahan otak ditanggung bpjs, bpjs kesehatan
